1547626186 1 0 0 0 0 0 0 0 0 0 0
1547809988 2 0 0 0 0 0 0 0 0 0 0
1547810063 3 0 0 0 0 0 0 0 0 0 0
1548001147 3 1 0 0 0 0 0 0 0 0 0
1548006988 3 2 0 0 0 0 0 0 0 0 0
1548010949 3 3 0 0 0 0 0 0 0 0 0
1548177650 4 3 0 0 0 0 0 0 0 0 0
1548177758 5 3 0 0 0 0 0 0 0 0 0
1548178127 6 3 0 0 0 0 0 0 0 0 0
1548178273 7 3 0 0 0 0 0 0 0 0 0
1548178758 8 3 0 0 0 0 0 0 0 0 0
1548187952 9 3 0 0 0 0 0 0 0 0 0
1548187984 10 3 0 0 0 0 0 0 0 0 0
1548187995 11 3 0 0 0 0 0 0 0 0 0
1548188022 12 3 0 0 0 0 0 0 0 0 0
1548188099 13 3 0 0 0 0 0 0 0 0 0
1548241019 13 4 0 0 0 0 0 0 0 0 0
1548250283 13 4 0 0 0 1 0 0 0 0 0
1548252162 14 4 0 0 0 1 0 0 0 0 0
1548252178 15 4 0 0 0 1 0 0 0 0 0
1548252293 16 4 0 0 0 1 0 0 0 0 0
1548252381 17 4 0 0 0 1 0 0 0 0 0
1548252961 18 4 0 0 0 1 0 0 0 0 0
1548253165 19 4 0 0 0 1 0 0 0 0 0
1548253673 20 4 0 0 0 1 0 0 0 0 0
1548256346 20 4 0 0 0 2 0 0 0 0 0
1548257636 20 4 0 0 0 3 0 0 0 0 0
1548284299 20 5 0 0 0 3 0 0 0 0 0
1548284385 20 6 0 0 0 3 0 0 0 0 0
1548284644 20 7 0 0 0 3 0 0 0 0 0
1548284754 20 8 0 0 0 3 0 0 0 0 0
1548284945 20 9 0 0 0 3 0 0 0 0 0
1548288917 20 10 0 0 0 3 0 0 0 0 0
1548289056 20 11 0 0 0 3 0 0 0 0 0
1548340339 21 11 0 0 0 3 0 0 0 0 0
1548369122 21 12 0 0 0 3 0 0 0 0 0
1548413061 21 13 0 0 0 3 0 0 0 0 0
1548427520 21 14 0 0 0 3 0 0 0 0 0
1548433564 21 14 0 0 0 4 0 0 0 0 0
1548511432 22 14 0 0 0 4 0 0 0 0 0
1548512640 23 14 0 0 0 4 0 0 0 0 0
1548512698 25 14 0 0 0 4 0 0 0 0 0
1548513095 26 14 0 0 0 4 0 0 0 0 0
1548513157 27 14 0 0 0 4 0 0 0 0 0
1548528400 28 14 0 0 0 4 0 0 0 0 0
1548528496 29 14 0 0 0 4 0 0 0 0 0
1548528835 30 14 0 0 0 4 0 0 0 0 0
1548529004 31 14 0 0 0 4 0 0 0 0 0
1548529894 32 14 0 0 0 4 0 0 0 0 0
1548530397 33 14 0 0 0 4 0 0 0 0 0
1548530460 34 14 0 0 0 4 0 0 0 0 0
1548530747 35 14 0 0 0 4 0 0 0 0 0
1548530847 36 14 0 0 0 4 0 0 0 0 0
1548592383 36 14 0 0 0 5 0 0 0 0 0
1548592955 36 14 0 0 0 6 0 0 0 0 0
1548598875 37 14 0 0 0 6 0 0 0 0 0
1548599604 38 14 0 0 0 6 0 0 0 0 0
1548600240 39 14 0 0 0 6 0 0 0 0 0
1548607442 39 14 0 0 0 7 0 0 0 0 0
1548610733 39 14 0 0 0 7 0 0 1 0 0
1548612037 39 14 0 0 0 7 0 0 2 0 0
1548615843 39 14 0 0 0 7 0 0 3 0 0
1548668511 39 14 0 0 0 8 0 0 3 0 0
1548668559 39 14 0 0 0 8 0 0 4 0 0
1548668850 40 14 0 0 0 9 0 0 4 0 0
1548677541 40 14 0 0 0 9 0 0 5 0 0
1548684167 40 14 0 0 0 10 0 0 5 0 0
1548688012 40 14 0 0 0 11 0 0 5 0 0
1548689290 40 14 0 0 0 12 0 0 5 0 0
1548689381 40 14 0 0 0 13 0 0 5 0 0
1548689471 40 14 0 0 0 14 0 0 5 0 0
1548762157 40 14 0 0 0 14 0 0 6 0 0
1548762532 40 14 0 0 0 14 0 1 6 0 0
1548855798 40 14 0 0 0 15 0 1 6 0 0
1548855937 41 14 0 0 0 15 0 1 6 0 0
1548856054 42 14 0 0 0 15 0 1 6 0 0
1548856333 43 14 0 0 0 15 0 1 6 0 0
1548873926 44 14 0 0 0 15 0 1 6 0 0
1548874103 45 14 0 0 0 15 0 1 6 0 0
1548874171 46 14 0 0 0 15 0 1 6 0 0
1548875612 47 14 0 0 0 15 0 1 6 0 0
1548876180 48 14 0 0 0 15 0 1 6 0 0
1548876613 49 14 0 0 0 15 0 1 6 0 0
1548877713 50 14 0 0 0 15 0 1 6 0 0
1548943506 50 14 0 0 0 15 0 2 6 0 0
1548950147 51 14 0 0 0 15 0 2 6 0 0
1548950174 52 14 0 0 0 15 0 2 6 0 0
1548951084 52 14 0 0 0 16 0 2 6 0 0
1548951262 52 14 0 0 0 17 0 2 6 0 0
1548951723 52 14 0 0 0 18 0 2 6 0 0
1548951858 52 14 0 0 0 19 0 2 6 0 0
1548952138 52 14 0 0 0 20 0 2 6 0 0
1548954497 53 14 0 0 0 20 0 2 6 0 0
1548957025 54 14 0 0 0 20 0 2 6 0 0
1549017728 54 14 0 0 0 20 0 3 6 0 0
1549019071 54 14 0 0 0 20 0 4 6 0 0
1549019866 54 14 0 0 0 20 0 5 6 0 0
1549023645 54 14 0 0 0 20 0 6 6 0 0
1549025199 54 14 1 0 0 20 0 6 6 0 0
1549025524 54 14 1 0 0 20 0 7 6 0 0
1549025719 54 14 2 0 0 20 0 7 6 0 0
1549026429 54 14 3 0 0 20 0 7 6 0 0
1549026523 54 14 3 0 0 20 0 7 6 1 0
1549026784 54 14 3 0 0 20 0 8 6 1 0
1549026909 54 14 3 0 0 20 1 8 6 1 0
1549027455 54 14 3 0 0 20 2 8 6 1 0
1549027702 54 14 3 0 0 20 3 8 6 1 0
1549027712 54 14 3 0 0 20 3 9 6 1 0
1549031532 54 14 4 0 0 20 3 9 6 1 0
1549033906 54 14 4 0 0 20 4 9 6 1 0
1549150032 54 14 4 0 0 20 5 9 6 1 0
1549151537 54 14 4 0 0 20 6 9 6 1 0
1549151600 54 14 4 0 0 20 7 9 6 1 0
1549151611 54 14 4 0 0 20 8 9 6 1 0
1549154154 54 14 4 0 0 20 9 9 6 1 0
1549154194 54 14 4 0 0 20 10 9 6 1 0
1549211807 54 14 5 0 0 20 10 9 6 1 0
1549303346 54 15 5 0 0 20 10 9 6 1 0
1549303974 54 16 5 0 0 20 10 9 6 1 0
1549369082 55 16 5 0 0 20 10 9 6 1 0
1549369782 55 16 5 0 0 20 10 10 6 1 0
1549369785 56 16 5 0 0 20 10 10 6 1 0
1549370616 56 16 5 0 0 20 11 10 6 1 0
1549371136 56 16 5 0 0 20 12 10 6 1 0
1549371585 56 16 6 0 0 20 12 10 6 1 0
1549374750 56 16 6 0 0 20 13 10 6 1 0
1549378608 56 16 7 0 0 20 13 10 6 1 0
1549379395 56 16 8 0 0 20 13 10 6 1 0
1549456253 56 17 8 0 0 20 13 10 6 1 0
1549470037 56 17 8 0 0 20 14 10 6 1 0
1549470456 56 17 8 0 0 20 15 10 6 1 0
1549470548 57 17 8 0 0 20 15 10 6 1 0
1549471274 58 17 8 0 0 20 15 10 6 1 0
1549578780 58 18 8 0 0 20 15 10 6 1 0
1549627779 58 18 8 0 0 20 17 10 6 1 0
1549628020 58 18 8 0 0 20 17 11 6 1 0
1549628487 58 18 9 0 0 20 17 11 6 1 0
1549628774 58 19 9 0 0 20 17 11 6 1 0
1549629381 59 19 9 0 0 20 17 11 6 1 0
1549629599 60 19 9 0 0 20 17 11 6 1 0
1549630091 61 19 9 0 0 20 17 11 6 1 0
1549630369 61 19 9 0 0 20 18 11 6 1 0
1549630440 61 19 9 0 0 20 18 12 6 1 0
1549630611 61 19 10 0 0 20 18 12 6 1 0
1549630666 61 20 10 0 0 20 18 12 6 1 0
1549631517 61 21 10 0 0 20 18 12 6 1 0
1549631677 61 22 10 0 0 20 18 12 6 1 0
1549631783 61 22 11 0 0 20 18 12 6 1 0
1549631844 61 22 11 0 0 20 18 13 6 2 0
1549632144 61 22 11 0 0 20 19 13 6 2 0
1549652154 61 22 11 0 0 20 20 13 6 2 0
1549740167 61 23 11 0 0 20 20 13 6 2 0
1549740324 61 24 11 0 0 20 20 13 6 2 0
1549740721 61 25 11 0 0 20 20 13 6 2 0
1549758109 61 26 11 0 0 20 20 13 6 2 0
1549760686 61 27 11 0 0 20 20 13 6 2 0
1549797492 61 28 11 0 0 20 20 13 6 2 0
1549797683 61 29 11 0 0 20 20 13 6 2 0
1549819196 61 29 12 0 0 20 20 13 6 2 0
1549836586 62 29 12 0 0 20 20 13 6 2 0
1549843221 62 29 12 0 1 20 20 13 6 2 0
1549898739 62 29 12 0 1 20 20 13 6 2 1
1549973060 62 29 12 0 2 20 20 13 6 2 1
1549973985 62 29 12 0 2 21 20 13 6 2 1
1549975420 62 29 12 0 3 21 20 13 6 2 1
1549976831 62 29 12 0 4 21 20 13 6 2 1
1549977196 62 29 12 0 5 21 20 13 6 2 1
1549977734 62 29 13 0 5 21 20 13 6 2 1
1549978110 62 29 14 0 5 21 20 13 6 2 1
1549978156 62 29 14 0 6 21 20 13 6 2 1
1549978492 62 29 14 0 6 21 21 13 6 2 1
1549978512 62 29 14 0 6 21 22 13 6 2 1
1549987998 62 29 14 0 6 21 23 13 6 2 1
1549988305 62 29 14 0 6 21 24 13 6 2 1
1549988659 62 29 14 0 6 21 25 13 6 2 1
1549988903 62 29 14 0 6 21 26 13 6 2 1
1549989002 62 29 14 0 6 21 27 13 6 2 1
1549989133 62 29 14 0 6 21 28 13 6 2 1
1550014716 63 29 14 0 6 21 28 13 6 2 1
1550158022 63 29 14 0 6 21 29 13 6 2 1
1550158487 63 29 14 0 7 21 29 13 6 2 1
1550228085 63 29 15 0 7 21 29 13 6 2 1
1550230067 63 29 16 0 7 21 29 13 6 2 1
1550230402 63 29 17 0 7 21 29 13 6 2 1
1550231626 63 29 17 0 8 21 29 13 6 2 1
